epoch,step,split,eval_scope,eval_batches,eval_max_batches,loss,lr,val_mse,val_mse_lo,val_mse_hi,val_mae,val_mae_lo,val_mae_hi,test_mse,test_mse_lo,test_mse_hi,test_mae,test_mae_lo,test_mae_hi
0,20,train,,,,0.4659757621586323,1.076923076923077e-05,,,,,,,,,,,,
0,40,train,,,,0.5018157340586186,2e-05,,,,,,,,,,,,
0,60,train,,,,0.40755953043699267,2e-05,,,,,,,,,,,,
0,80,train,,,,0.6170133329927922,2e-05,,,,,,,,,,,,
0,100,train,,,,0.48360268622636793,2e-05,,,,,,,,,,,,
0,120,train,,,,0.6200243160128593,2e-05,,,,,,,,,,,,
0,140,train,,,,0.39461466372013093,2e-05,,,,,,,,,,,,
0,160,train,,,,0.43456501290202143,2e-05,,,,,,,,,,,,
0,180,train,,,,0.4062063381075859,2e-05,,,,,,,,,,,,
0,200,train,,,,0.36176779493689537,2e-05,,,,,,,,,,,,
0,200,,step,32,32,,,0.0815076157450676,0.07755711674690247,0.08550603687763214,0.1797342151403427,0.1756981462240219,0.18358226120471954,,,,,,
0,220,train,,,,0.4696674972772598,2e-05,,,,,,,,,,,,
0,240,train,,,,0.45722277238965037,2e-05,,,,,,,,,,,,
0,260,train,,,,0.3855527609586716,2e-05,,,,,,,,,,,,
0,280,train,,,,0.40543379038572314,2e-05,,,,,,,,,,,,
0,300,train,,,,0.3457112550735474,2e-05,,,,,,,,,,,,
0,320,train,,,,0.2919630028307438,2e-05,,,,,,,,,,,,
0,340,train,,,,0.336808031052351,2e-05,,,,,,,,,,,,
0,360,train,,,,0.255784622579813,2e-05,,,,,,,,,,,,
0,380,train,,,,0.4628777399659157,2e-05,,,,,,,,,,,,
0,400,train,,,,0.30954659879207613,2e-05,,,,,,,,,,,,
0,400,,step,32,32,,,0.07960237562656403,0.07584495097398758,0.0835045799612999,0.17786075174808502,0.1738378256559372,0.18148991465568542,,,,,,
0,420,train,,,,0.39573594108223914,2e-05,,,,,,,,,,,,
0,440,train,,,,0.3292554721236229,2e-05,,,,,,,,,,,,
0,460,train,,,,0.5199215792119503,2e-05,,,,,,,,,,,,
0,480,train,,,,0.4945049427449703,2e-05,,,,,,,,,,,,
0,500,train,,,,0.31581945791840554,2e-05,,,,,,,,,,,,
0,520,train,,,,0.2663053199648857,2e-05,,,,,,,,,,,,
0,540,train,,,,0.38243629187345507,2e-05,,,,,,,,,,,,
0,560,train,,,,0.3674596086144447,2e-05,,,,,,,,,,,,
0,580,train,,,,0.40845070630311964,2e-05,,,,,,,,,,,,
0,600,train,,,,0.33407689034938814,2e-05,,,,,,,,,,,,
0,600,,step,32,32,,,0.0759187787771225,0.07240322977304459,0.07974514365196228,0.1737162321805954,0.170089989900589,0.1769876331090927,,,,,,
0,620,train,,,,0.4279063165187836,2e-05,,,,,,,,,,,,
0,640,train,,,,0.27287505492568015,2e-05,,,,,,,,,,,,
0,660,train,,,,0.23163446485996247,2e-05,,,,,,,,,,,,
0,680,train,,,,0.40359749346971513,2e-05,,,,,,,,,,,,
0,700,train,,,,0.30587977468967437,2e-05,,,,,,,,,,,,
0,720,train,,,,0.42204644754528997,2e-05,,,,,,,,,,,,
0,740,train,,,,0.28120081424713134,2e-05,,,,,,,,,,,,
0,760,train,,,,0.3509848743677139,2e-05,,,,,,,,,,,,
0,780,train,,,,0.31902317702770233,2e-05,,,,,,,,,,,,
0,800,train,,,,0.3823423936963081,2e-05,,,,,,,,,,,,
0,800,,step,32,32,,,0.06489463895559311,0.061784788966178894,0.06813997775316238,0.16097904741764069,0.15795892477035522,0.16401325166225433,,,,,,
0,820,train,,,,0.339276335388422,2e-05,,,,,,,,,,,,
0,840,train,,,,0.28615441992878915,2e-05,,,,,,,,,,,,
0,860,train,,,,0.29131838381290437,2e-05,,,,,,,,,,,,
0,880,train,,,,0.3590771421790123,2e-05,,,,,,,,,,,,
0,900,train,,,,0.28351807594299316,2e-05,,,,,,,,,,,,
0,920,train,,,,0.3234883248806,2e-05,,,,,,,,,,,,
0,940,train,,,,0.281021761149168,2e-05,,,,,,,,,,,,
0,960,train,,,,0.342781163752079,2e-05,,,,,,,,,,,,
0,980,train,,,,0.30760572031140326,2e-05,,,,,,,,,,,,
0,1000,train,,,,0.23046163246035575,2e-05,,,,,,,,,,,,
0,1000,,step,32,32,,,0.06597645580768585,0.062453605234622955,0.06924716383218765,0.16232599318027496,0.15927711129188538,0.1653275191783905,,,,,,
0,1020,train,,,,0.24064498394727707,2e-05,,,,,,,,,,,,
0,1040,train,,,,0.35823964327573776,2e-05,,,,,,,,,,,,
0,1060,train,,,,0.3399902291595936,2e-05,,,,,,,,,,,,
0,1080,train,,,,0.22935657277703286,2e-05,,,,,,,,,,,,
0,1100,train,,,,0.23462841138243676,2e-05,,,,,,,,,,,,
0,1120,train,,,,0.28129777759313584,2e-05,,,,,,,,,,,,
0,1140,train,,,,0.2979039140045643,2e-05,,,,,,,,,,,,
0,1160,train,,,,0.27028490528464316,2e-05,,,,,,,,,,,,
0,1180,train,,,,0.2792390093207359,2e-05,,,,,,,,,,,,
0,1200,train,,,,0.25019177198410036,2e-05,,,,,,,,,,,,
0,1200,,step,32,32,,,0.055127378553152084,0.05209441855549812,0.05784947797656059,0.14812996983528137,0.14534148573875427,0.15081894397735596,,,,,,
0,1220,train,,,,0.29862392246723174,2e-05,,,,,,,,,,,,
0,1240,train,,,,0.2669238530099392,2e-05,,,,,,,,,,,,
0,1260,train,,,,0.24775561764836312,2e-05,,,,,,,,,,,,
0,1280,train,,,,0.29444143921136856,2e-05,,,,,,,,,,,,
0,1300,train,,,,0.24974693581461907,2e-05,,,,,,,,,,,,
0,1320,train,,,,0.2612134277820587,2e-05,,,,,,,,,,,,
0,1340,train,,,,0.35113359317183496,2e-05,,,,,,,,,,,,
0,1360,train,,,,0.2877253957092762,2e-05,,,,,,,,,,,,
0,1380,train,,,,0.24639032259583474,2e-05,,,,,,,,,,,,
0,1400,train,,,,0.2775099776685238,2e-05,,,,,,,,,,,,
0,1400,,step,32,32,,,0.055581383407115936,0.05242997407913208,0.05837176740169525,0.1480455994606018,0.1449446827173233,0.15083320438861847,,,,,,
0,1420,train,,,,0.2908552385866642,2e-05,,,,,,,,,,,,
0,1440,train,,,,0.2343328520655632,2e-05,,,,,,,,,,,,
0,1460,train,,,,0.2578597038984299,2e-05,,,,,,,,,,,,
0,1480,train,,,,0.20665669813752174,2e-05,,,,,,,,,,,,
0,1500,train,,,,0.2839868813753128,2e-05,,,,,,,,,,,,
0,1520,train,,,,0.2812788739800453,2e-05,,,,,,,,,,,,
0,1540,train,,,,0.22649019286036493,2e-05,,,,,,,,,,,,
0,1560,train,,,,0.23433435410261155,2e-05,,,,,,,,,,,,
0,1580,train,,,,0.2398439072072506,2e-05,,,,,,,,,,,,
0,1600,train,,,,0.2028667539358139,2e-05,,,,,,,,,,,,
0,1600,,step,32,32,,,0.045411381870508194,0.042909037321805954,0.04753484949469566,0.1347898244857788,0.13216553628444672,0.13724833726882935,,,,,,
0,1620,train,,,,0.2197878472507,2e-05,,,,,,,,,,,,
0,1640,train,,,,0.2519697308540344,2e-05,,,,,,,,,,,,
0,1660,train,,,,0.2795300021767616,2e-05,,,,,,,,,,,,
0,1680,train,,,,0.24928328022360802,2e-05,,,,,,,,,,,,
0,1700,train,,,,0.19478747099637986,2e-05,,,,,,,,,,,,
0,1720,train,,,,0.24560880959033965,2e-05,,,,,,,,,,,,
0,1740,train,,,,0.24648769721388816,2e-05,,,,,,,,,,,,
0,1760,train,,,,0.23274444416165352,2e-05,,,,,,,,,,,,
0,1780,train,,,,0.2619067057967186,2e-05,,,,,,,,,,,,
0,1800,train,,,,0.3088155224919319,2e-05,,,,,,,,,,,,
0,1800,,step,32,32,,,0.04873669520020485,0.04595611244440079,0.05128376930952072,0.13839049637317657,0.1358177363872528,0.14090514183044434,,,,,,
0,1820,train,,,,0.2357362203299999,2e-05,,,,,,,,,,,,
0,1840,train,,,,0.22635558247566223,2e-05,,,,,,,,,,,,
0,1860,train,,,,0.2097296178340912,2e-05,,,,,,,,,,,,
0,1880,train,,,,0.2740066282451153,2e-05,,,,,,,,,,,,
0,1900,train,,,,0.26853590458631516,2e-05,,,,,,,,,,,,
0,1920,train,,,,0.2275741919875145,2e-05,,,,,,,,,,,,
0,1940,train,,,,0.21390336975455285,2e-05,,,,,,,,,,,,
0,1960,train,,,,0.22728517428040504,2e-05,,,,,,,,,,,,
0,1980,train,,,,0.2157341606914997,2e-05,,,,,,,,,,,,
0,2000,train,,,,0.2200681321322918,2e-05,,,,,,,,,,,,
0,2000,,step,32,32,,,0.034954268485307693,0.033070918172597885,0.036948591470718384,0.11771618574857712,0.11545766144990921,0.12011632323265076,,,,,,
0,2020,train,,,,0.21724998578429222,2e-05,,,,,,,,,,,,
0,2040,train,,,,0.26737102791666983,2e-05,,,,,,,,,,,,
0,2060,train,,,,0.17592195570468902,2e-05,,,,,,,,,,,,
0,2080,train,,,,0.22743567004799842,2e-05,,,,,,,,,,,,
0,2100,train,,,,0.233376195281744,2e-05,,,,,,,,,,,,
0,2120,train,,,,0.2174091272056103,2e-05,,,,,,,,,,,,
0,2140,train,,,,0.20563958957791328,2e-05,,,,,,,,,,,,
0,2160,train,,,,0.28034231513738633,2e-05,,,,,,,,,,,,
0,2180,train,,,,0.2450822487473488,2e-05,,,,,,,,,,,,
0,2200,train,,,,0.21762327179312707,2e-05,,,,,,,,,,,,
0,2200,,step,32,32,,,0.03765716403722763,0.03552740439772606,0.03983710706233978,0.12297013401985168,0.12074251472949982,0.1252773553133011,,,,,,
0,2220,train,,,,0.20514344573020935,2e-05,,,,,,,,,,,,
0,2240,train,,,,0.18696276992559432,2e-05,,,,,,,,,,,,
0,2260,train,,,,0.2512018121778965,2e-05,,,,,,,,,,,,
0,2280,train,,,,0.20502612143754959,2e-05,,,,,,,,,,,,
0,2300,train,,,,0.193732663244009,2e-05,,,,,,,,,,,,
0,2320,train,,,,0.2124544307589531,2e-05,,,,,,,,,,,,
0,2340,train,,,,0.23479536548256874,2e-05,,,,,,,,,,,,
0,2360,train,,,,0.20860665664076805,2e-05,,,,,,,,,,,,
0,2380,train,,,,0.21575578227639197,2e-05,,,,,,,,,,,,
0,2400,train,,,,0.22336216270923615,2e-05,,,,,,,,,,,,
0,2400,,step,32,32,,,0.035227514803409576,0.033378731459379196,0.03721146285533905,0.12011480331420898,0.11795473843812943,0.12229929864406586,,,,,,
0,2420,train,,,,0.2234715811908245,2e-05,,,,,,,,,,,,
0,2440,train,,,,0.23532964363694192,2e-05,,,,,,,,,,,,
0,2460,train,,,,0.1999131076037884,2e-05,,,,,,,,,,,,
