epoch,step,split,eval_scope,eval_batches,eval_max_batches,loss,lr,val_mse,val_mse_lo,val_mse_hi,val_mae,val_mae_lo,val_mae_hi,test_mse,test_mse_lo,test_mse_hi,test_mae,test_mae_lo,test_mae_hi
0,20,train,,,,1231.1718688964843,6.153846153846155e-06,,,,,,,,,,,,
0,40,train,,,,1224.2034606933594,1.076923076923077e-05,,,,,,,,,,,,
0,60,train,,,,1001.1778594970704,1.5384615384615387e-05,,,,,,,,,,,,
0,80,train,,,,740.7177276611328,2e-05,,,,,,,,,,,,
0,100,train,,,,529.3730743408203,2e-05,,,,,,,,,,,,
0,120,train,,,,378.6531692504883,2e-05,,,,,,,,,,,,
0,140,train,,,,264.8440879821777,2e-05,,,,,,,,,,,,
0,160,train,,,,222.41458892822266,2e-05,,,,,,,,,,,,
0,180,train,,,,195.54580154418946,2e-05,,,,,,,,,,,,
0,200,train,,,,160.29689445495606,2e-05,,,,,,,,,,,,
0,220,train,,,,124.62626991271972,2e-05,,,,,,,,,,,,
0,240,train,,,,110.29208679199219,2e-05,,,,,,,,,,,,
0,260,train,,,,98.97757987976074,2e-05,,,,,,,,,,,,
0,280,train,,,,85.32436943054199,2e-05,,,,,,,,,,,,
0,300,train,,,,75.31763648986816,2e-05,,,,,,,,,,,,
0,320,train,,,,69.87058334350586,2e-05,,,,,,,,,,,,
0,340,train,,,,62.60891532897949,2e-05,,,,,,,,,,,,
0,360,train,,,,59.41454191207886,2e-05,,,,,,,,,,,,
0,380,train,,,,50.505544376373294,2e-05,,,,,,,,,,,,
0,400,train,,,,54.268965530395505,2e-05,,,,,,,,,,,,
0,420,train,,,,48.24085521697998,2e-05,,,,,,,,,,,,
0,440,train,,,,41.38079471588135,2e-05,,,,,,,,,,,,
0,460,train,,,,36.78845052719116,2e-05,,,,,,,,,,,,
0,480,train,,,,37.84550094604492,2e-05,,,,,,,,,,,,
0,500,train,,,,33.198086452484134,2e-05,,,,,,,,,,,,
